pattern,support,variants,predicted_next_events,contexts,outcomes
"{U08,U28} -> {U09,U36}",2,"{U35,U39}:1;{U07,U15}:1","{U35,U39};{U07,U15}",CTX_0055:1;CTX_0174:1,OUT_0055:1;OUT_0174:1
"{U13,U19}",2,"{U03,U10}:1;{U05,U13}:1","{U03,U10};{U05,U13}",CTX_0057:1;CTX_0073:1,OUT_0057:1;OUT_0073:1
"{U15,U17}",2,"{U17,U23}:1;{U15,U20}:1","{U17,U23};{U15,U20}",CTX_0057:1;CTX_0155:1,OUT_0057:1;OUT_0155:1
"{U16,U24} -> {U07,U26}",2,"{U08,U28}:1;{U00,U04}:1","{U08,U28};{U00,U04}",CTX_0057:1;CTX_0070:1,OUT_0057:1;OUT_0070:1
"{U07,U26} -> {U09,U36}",2,"{U07,U22}:1;{U32,U36}:1","{U07,U22};{U32,U36}",CTX_0058:1;CTX_0110:1,OUT_0058:1;OUT_0110:1
"{U09,U36} -> {U07,U22}",2,"{U16,U30}:1","{U16,U30}",CTX_0058:1;CTX_0134:1,OUT_0058:1;OUT_0134:1
"{U01,U28}",2,"{U21,U28}:1;{U05,U19}:1","{U21,U28};{U05,U19}",CTX_0059:1;CTX_0185:1,OUT_0059:1;OUT_0185:1
"{U07,U30}",2,"{U07,U22}:1;{U03,U07}:1","{U07,U22};{U03,U07}",CTX_0060:1;CTX_0137:1,OUT_0060:1;OUT_0137:1
"{U28,U32}",2,"{U12,U28}:1;{U28,U30}:1","{U12,U28};{U28,U30}",CTX_0060:1;CTX_0146:1,OUT_0060:1;OUT_0146:1
"{U00,U06} -> {U04,U06}",2,"{U16,U24}:1;{U00,U26}:1","{U16,U24};{U00,U26}",CTX_0060:1;CTX_0144:1,OUT_0060:1;OUT_0144:1
"{U01,U04}",2,"{U04,U29}:1;{U06,U08}:1","{U04,U29};{U06,U08}",CTX_0061:1;CTX_0105:1,OUT_0061:1;OUT_0105:1
"{U17,U30}",2,"{U17,U20}:1","{U17,U20}",CTX_0062:1;CTX_0089:1,OUT_0062:1;OUT_0089:1
"{U06,U09}",2,"{U14,U26}:1;{U09,U23}:1","{U14,U26};{U09,U23}",CTX_0062:1;CTX_0196:1,OUT_0062:1;OUT_0196:1
"{U25,U35}",2,"{U22,U34}:1;{U09,U25}:1","{U22,U34};{U09,U25}",CTX_0064:1;CTX_0122:1,OUT_0064:1;OUT_0122:1
"{U14,U17}",2,"{U17,U19}:1;{U05,U33}:1","{U17,U19};{U05,U33}",CTX_0064:1;CTX_0139:1,OUT_0064:1;OUT_0139:1
"{U14,U34}",2,"{U05,U12}:1;{U33,U34}:1","{U05,U12};{U33,U34}",CTX_0065:1;CTX_0179:1,OUT_0065:1;OUT_0179:1
"{U03,U15}",2,"{U15,U20}:1;{U15,U16}:1","{U15,U20};{U15,U16}",CTX_0065:1;CTX_0183:1,OUT_0065:1;OUT_0183:1
"{U15,U20} -> {U13,U15}",2,"{U02,U04}:1;{U26,U27}:1","{U02,U04};{U26,U27}",CTX_0065:1;CTX_0114:1,OUT_0065:1;OUT_0114:1
"{U24,U37}",2,"{U24,U31}:1;{U20,U22}:1","{U24,U31};{U20,U22}",CTX_0066:1;CTX_0130:1,OUT_0066:1;OUT_0130:1
"{U05,U23}",2,"{U16,U23}:1","{U16,U23}",CTX_0066:1;CTX_0126:1,OUT_0066:1;OUT_0126:1
"{U24,U31} -> {U05,U34}",2,"{U03,U35}:1;{U13,U22}:1","{U03,U35};{U13,U22}",CTX_0066:1;CTX_0167:1,OUT_0066:1;OUT_0167:1
"{U16,U17}",2,"{U16,U19}:1","{U16,U19}",CTX_0067:1;CTX_0094:1,OUT_0067:1;OUT_0094:1
"{U09,U33}",2,"{U21,U34}:1;{U06,U33}:1","{U21,U34};{U06,U33}",CTX_0067:1;CTX_0088:1,OUT_0067:1;OUT_0088:1
"{U22,U30}",2,"{U30,U38}:1;{U07,U22}:1","{U30,U38};{U07,U22}",CTX_0069:1;CTX_0156:1,OUT_0069:1;OUT_0156:1
"{U01,U17}",2,"{U01,U03}:1;{U07,U17}:1","{U01,U03};{U07,U17}",CTX_0069:1;CTX_0138:1,OUT_0069:1;OUT_0138:1
"{U00,U04}",2,"{U07,U26}:1;{U00,U35}:1","{U07,U26};{U00,U35}",CTX_0070:1;CTX_0115:1,OUT_0070:1;OUT_0115:1
"{U12,U19}",2,"{U17,U19}:1","{U17,U19}",CTX_0070:1;CTX_0149:1,OUT_0070:1;OUT_0149:1
"{U17,U19} -> {U19,U36}",2,"{U09,U24}:1;{U29,U31}:1","{U09,U24};{U29,U31}",CTX_0070:1;CTX_0161:1,OUT_0070:1;OUT_0161:1
"{U08,U39}",2,"{U08,U12}:1;{U00,U19}:1","{U08,U12};{U00,U19}",CTX_0072:1;CTX_0199:1,OUT_0072:1;OUT_0199:1
"{U08,U11}",2,"{U11,U13}:1;{U02,U08}:1","{U11,U13};{U02,U08}",CTX_0072:1;CTX_0104:1,OUT_0072:1;OUT_0104:1
"{U01,U14}",2,"{U21,U36}:1;{U14,U19}:1","{U21,U36};{U14,U19}",CTX_0073:1;CTX_0127:1,OUT_0073:1;OUT_0127:1
"{U13,U32}",2,"{U13,U31}:1;{U18,U32}:1","{U13,U31};{U18,U32}",CTX_0074:1;CTX_0126:1,OUT_0074:1;OUT_0126:1
"{U21,U32}",2,"{U19,U36}:1;{U04,U21}:1","{U19,U36};{U04,U21}",CTX_0074:1;CTX_0193:1,OUT_0074:1;OUT_0193:1
"{U19,U21}",2,"{U16,U34}:1;{U21,U26}:1","{U16,U34};{U21,U26}",CTX_0075:1;CTX_0199:1,OUT_0075:1;OUT_0199:1
"{U20,U37}",2,"{U30,U37}:1;{U12,U20}:1","{U30,U37};{U12,U20}",CTX_0077:1;CTX_0158:1,OUT_0077:1;OUT_0158:1
"{U15,U27}",2,"{U07,U15}:1;{U15,U38}:1","{U07,U15};{U15,U38}",CTX_0079:1;CTX_0159:1,OUT_0079:1;OUT_0159:1
"{U19,U34}",2,"{U02,U06}:1;{U05,U34}:1","{U02,U06};{U05,U34}",CTX_0079:1;CTX_0118:1,OUT_0079:1;OUT_0118:1
"{U07,U11}",2,"{U12,U37}:1;{U35,U39}:1","{U12,U37};{U35,U39}",CTX_0080:1;CTX_0197:1,OUT_0080:1;OUT_0197:1
"{U12,U20} -> {U11,U35}",2,"{U07,U11}:1;{U00,U26}:1","{U07,U11};{U00,U26}",CTX_0080:1;CTX_0083:1,OUT_0080:1;OUT_0083:1
"{U05,U08}",2,"{U05,U13}:1;{U07,U21}:1","{U05,U13};{U07,U21}",CTX_0081:1;CTX_0112:1,OUT_0081:1;OUT_0112:1
"{U37,U38} -> {U05,U08}",2,"{U05,U13}:1;{U07,U21}:1","{U05,U13};{U07,U21}",CTX_0081:1;CTX_0112:1,OUT_0081:1;OUT_0112:1
"{U12,U25}",2,"{U02,U33}:1;{U05,U12}:1","{U02,U33};{U05,U12}",CTX_0082:1;CTX_0092:1,OUT_0082:1;OUT_0092:1
"{U05,U29}",2,"{U29,U36}:1;{U04,U32}:1","{U29,U36};{U04,U32}",CTX_0083:1;CTX_0128:1,OUT_0083:1;OUT_0128:1
"{U04,U30}",2,"{U05,U34}:1","{U05,U34}",CTX_0083:1;CTX_0141:1,OUT_0083:1;OUT_0141:1
"{U00,U02} -> {U02,U35}",2,"{U06,U27}:1;{U10,U13}:1","{U06,U27};{U10,U13}",CTX_0085:1;CTX_0166:1,OUT_0085:1;OUT_0166:1
"{U06,U27} -> {U27,U36}",2,"{U19,U36}:1;{U01,U17}:1","{U19,U36};{U01,U17}",CTX_0085:1;CTX_0138:1,OUT_0085:1;OUT_0138:1
"{U04,U37}",2,"{U04,U24}:1","{U04,U24}",CTX_0087:1;CTX_0136:1,OUT_0087:1;OUT_0136:1
"{U26,U33}",2,"{U09,U33}:1","{U09,U33}",CTX_0088:1;CTX_0189:1,OUT_0088:1;OUT_0189:1
"{U10,U26}",2,"{U16,U38}:1;{U10,U13}:1","{U16,U38};{U10,U13}",CTX_0090:1;CTX_0154:1,OUT_0090:1;OUT_0154:1
"{U33,U37}",2,"{U11,U38}:1;{U14,U23}:1","{U11,U38};{U14,U23}",CTX_0090:1;CTX_0148:1,OUT_0090:1;OUT_0148:1
"{U30,U34}",2,"{U31,U34}:1","{U31,U34}",CTX_0091:1;CTX_0153:1,OUT_0091:1;OUT_0153:1
"{U30,U31}",2,"{U15,U20}:1;{U09,U26}:1","{U15,U20};{U09,U26}",CTX_0091:1;CTX_0183:1,OUT_0091:1;OUT_0183:1
"{U08,U33}",2,"{U04,U29}:1;{U19,U37}:1","{U04,U29};{U19,U37}",CTX_0091:1;CTX_0132:1,OUT_0091:1;OUT_0132:1
"{U19,U36} -> {U10,U31}",2,,,CTX_0091:1;CTX_0148:1,OUT_0091:1;OUT_0148:1
"{U10,U25}",2,"{U09,U10}:1;{U21,U23}:1","{U09,U10};{U21,U23}",CTX_0095:1;CTX_0179:1,OUT_0095:1;OUT_0179:1
"{U00,U32}",2,"{U05,U36}:1;{U00,U15}:1","{U05,U36};{U00,U15}",CTX_0096:1;CTX_0104:1,OUT_0096:1;OUT_0104:1
"{U09,U34}",2,"{U32,U34}:1;{U14,U26}:1","{U32,U34};{U14,U26}",CTX_0098:1;CTX_0196:1,OUT_0098:1;OUT_0196:1
"{U05,U26}",2,"{U10,U33}:1;{U07,U26}:1","{U10,U33};{U07,U26}",CTX_0102:1;CTX_0151:1,OUT_0102:1;OUT_0151:1
"{U00,U39}",2,"{U12,U28}:1;{U00,U26}:1","{U12,U28};{U00,U26}",CTX_0102:1;CTX_0128:1,OUT_0102:1;OUT_0128:1
"{U29,U31}",2,"{U24,U31}:1;{U12,U39}:1","{U24,U31};{U12,U39}",CTX_0103:1;CTX_0161:1,OUT_0103:1;OUT_0161:1
"{U11,U27}",2,"{U13,U16}:1;{U01,U12}:1","{U13,U16};{U01,U12}",CTX_0103:1;CTX_0145:1,OUT_0103:1;OUT_0145:1
"{U02,U31}",2,"{U17,U31}:1;{U07,U24}:1","{U17,U31};{U07,U24}",CTX_0104:1;CTX_0154:1,OUT_0104:1;OUT_0154:1
"{U13,U36}",2,"{U03,U19}:1;{U19,U36}:1","{U03,U19};{U19,U36}",CTX_0104:1;CTX_0148:1,OUT_0104:1;OUT_0148:1
"{U04,U08}",2,"{U03,U38}:1;{U09,U14}:1","{U03,U38};{U09,U14}",CTX_0108:1;CTX_0153:1,OUT_0108:1;OUT_0153:1
"{U09,U11}",2,"{U13,U22}:1;{U24,U28}:1","{U13,U22};{U24,U28}",CTX_0112:1;CTX_0186:1,OUT_0112:1;OUT_0186:1
"{U00,U02} -> {U00,U21}",2,"{U09,U31}:1;{U00,U36}:1","{U09,U31};{U00,U36}",CTX_0112:1;CTX_0168:1,OUT_0112:1;OUT_0168:1
"{U07,U22} -> {U07,U26}",2,"{U16,U23}:1;{U07,U27}:1","{U16,U23};{U07,U27}",CTX_0115:1;CTX_0186:1,OUT_0115:1;OUT_0186:1
"{U13,U27}",2,"{U27,U37}:1;{U35,U38}:1","{U27,U37};{U35,U38}",CTX_0116:1;CTX_0149:1,OUT_0116:1;OUT_0149:1
"{U21,U39}",2,"{U18,U26}:1;{U00,U16}:1","{U18,U26};{U00,U16}",CTX_0120:1;CTX_0140:1,OUT_0120:1;OUT_0140:1
"{U09,U16}",2,"{U09,U30}:1","{U09,U30}",CTX_0121:1;CTX_0169:1,OUT_0121:1;OUT_0169:1
"{U06,U13}",2,"{U02,U27}:1;{U06,U33}:1","{U02,U27};{U06,U33}",CTX_0123:1;CTX_0141:1,OUT_0123:1;OUT_0141:1
"{U02,U27}",2,"{U02,U35}:1;{U13,U15}:1","{U02,U35};{U13,U15}",CTX_0123:1;CTX_0172:1,OUT_0123:1;OUT_0172:1
"{U10,U14}",2,"{U05,U14}:1","{U05,U14}",CTX_0124:1;CTX_0193:1,OUT_0124:1;OUT_0193:1
"{U08,U16}",2,"{U05,U33}:1;{U19,U36}:1","{U05,U33};{U19,U36}",CTX_0126:1;CTX_0132:1,OUT_0126:1;OUT_0132:1
"{U15,U18}",2,"{U07,U18}:1;{U00,U05}:1","{U07,U18};{U00,U05}",CTX_0127:2,OUT_0127:2
"{U32,U39}",2,"{U15,U32}:1;{U16,U26}:1","{U15,U32};{U16,U26}",CTX_0131:1;CTX_0197:1,OUT_0131:1;OUT_0197:1
"{U01,U31}",2,"{U18,U20}:1;{U09,U36}:1","{U18,U20};{U09,U36}",CTX_0133:1;CTX_0134:1,OUT_0133:1;OUT_0134:1
"{U14,U15}",2,"{U06,U14}:1","{U06,U14}",CTX_0133:1;CTX_0177:1,OUT_0133:1;OUT_0177:1
"{U00,U16}",2,"{U16,U19}:1","{U16,U19}",CTX_0140:1;CTX_0174:1,OUT_0140:1;OUT_0174:1
"{U14,U39}",2,"{U05,U07}:1;{U35,U39}:1","{U05,U07};{U35,U39}",CTX_0143:2,OUT_0143:2
"{U19,U27}",2,"{U06,U33}:1;{U19,U33}:1","{U06,U33};{U19,U33}",CTX_0144:1;CTX_0165:1,OUT_0144:1;OUT_0165:1
"{U03,U16}",2,"{U16,U23}:1;{U03,U26}:1","{U16,U23};{U03,U26}",CTX_0145:1;CTX_0152:1,OUT_0145:1;OUT_0152:1
"{U05,U30}",2,"{U27,U30}:1;{U17,U31}:1","{U27,U30};{U17,U31}",CTX_0146:1;CTX_0192:1,OUT_0146:1;OUT_0192:1
"{U24,U27}",2,"{U13,U27}:1;{U07,U24}:1","{U13,U27};{U07,U24}",CTX_0149:1;CTX_0172:1,OUT_0149:1;OUT_0172:1
"{U38,U39}",2,"{U34,U39}:1;{U22,U34}:1","{U34,U39};{U22,U34}",CTX_0149:1;CTX_0170:1,OUT_0149:1;OUT_0170:1
"{U18,U21}",2,"{U00,U26}:1;{U16,U19}:1","{U00,U26};{U16,U19}",CTX_0152:1;CTX_0165:1,OUT_0152:1;OUT_0165:1
"{U13,U25}",2,"{U13,U22}:1","{U13,U22}",CTX_0155:1;CTX_0195:1,OUT_0155:1;OUT_0195:1
"{U20,U26}",2,"{U15,U20}:1;{U08,U26}:1","{U15,U20};{U08,U26}",CTX_0156:1;CTX_0164:1,OUT_0156:1;OUT_0164:1
"{U28,U39}",2,"{U17,U23}:1;{U21,U28}:1","{U17,U23};{U21,U28}",CTX_0157:1;CTX_0169:1,OUT_0157:1;OUT_0169:1
"{U24,U35}",2,"{U12,U35}:1;{U15,U32}:1","{U12,U35};{U15,U32}",CTX_0160:1;CTX_0162:1,OUT_0160:1;OUT_0162:1
"{U31,U35}",2,"{U06,U27}:1;{U24,U28}:1","{U06,U27};{U24,U28}",CTX_0168:1;CTX_0193:1,OUT_0168:1;OUT_0193:1
"{U20,U27}",2,"{U12,U20}:1","{U12,U20}",CTX_0184:1;CTX_0198:1,OUT_0184:1;OUT_0198:1
