seed_index,seed,world,detector_variant,detector,event_decoder,dropout_probability,spurious_probability,noise_region,status,failure_modes,event_count,transition_count,motif_count,canonical_motif_supports,canonical_motif_recovery,canonical_length3_supports,canonical_length3_support_min,canonical_length3_support_mass,canonical_length3_support_fraction,representation_gain,canonical_length3_ranks,canonical_length3_rank_worst,canonical_event_support_fraction,canonical_transition_support_fraction,canonical_event_support_mass,canonical_transition_support_mass,length3_motif_support_mass,length3_motif_count,top5_length3_patterns,active_signal_cell_coverage_ratio,active_signal_cell_overcapture_ratio,event_history_accuracy,event_context_accuracy,collapsed_static_accuracy,predictive_accuracy_delta,compressibility_index,recurring_three_event_window_fraction,repeated_episode_instance_fraction
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.05,0.1,hostile_collapse,expected_collapse,noncompressible_as_expected,1109,909,313,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.554102,0.0,0.0,0.0,0.0,0.0,0.00763,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.05,0.1,hostile_leak,expected_collapse,noncompressible_as_expected,2313,2113,682,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,2,1,"{U03,U16} -> {U14,U37} -> {U15,U37}",0.440062,0.0,0.027778,0.0,0.001859,0.025919,0.010379,0.001045,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.05,0.15,hostile_collapse,expected_collapse,noncompressible_as_expected,2284,2084,98,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.303057,0.303057,0.0,0.0,0.0,0.0,0.000975,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.05,0.15,hostile_collapse,expected_collapse,noncompressible_as_expected,1397,1197,399,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.500993,0.0,0.0,0.0,0.0,0.0,0.00912,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.05,0.15,hostile_leak,expected_collapse,noncompressible_as_expected,2588,2388,748,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,14,7,"{U08,U29} -> {U12,U27} -> {U12,U31} | {U22,U32} -> {U24,U32} -> {U20,U34} | {U31,U36} -> {U04,U33} -> {U05,U21} | {U17,U19} -> {U19,U29} -> {U27,U32} | {U00,U14} -> {U09,U27} -> {U07,U27}",0.358281,0.0,0.046154,0.0,0.003289,0.042864,0.014408,0.006399,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.05,0.2,hostile_collapse,expected_collapse,noncompressible_as_expected,2551,2351,12,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.553424,0.553424,0.0,0.0,0.0,0.0,9.2e-05,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.05,0.2,hostile_collapse,expected_collapse,noncompressible_as_expected,1458,1258,401,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.413329,0.0,0.0,0.0,0.0,0.0,0.010594,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.05,0.2,hostile_leak,expected_collapse,noncompressible_as_expected,2655,2455,703,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,4,2,"{U12,U32} -> {U12,U18} -> {U09,U30} | {U19,U27} -> {U06,U19} -> {U07,U31}",0.306518,0.0,0.0,0.0,0.0,0.0,0.016059,0.001774,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.1,0.0,hostile_collapse,expected_collapse,noncompressible_as_expected,567,367,0,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.4743,0.4743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.1,0.0,hostile_collapse,expected_collapse,noncompressible_as_expected,567,367,0,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.4743,0.4743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.1,0.0,hostile_collapse,expected_collapse,noncompressible_as_expected,660,460,62,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.906741,0.0,0.0,0.0,0.0,0.0,0.001646,0.0,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.1,0.05,hostile_collapse,expected_collapse,noncompressible_as_expected,873,673,74,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.794706,0.0,0.0,0.0,0.0,0.0,0.00163,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.1,0.05,hostile_collapse,expected_collapse,noncompressible_as_expected,723,523,119,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.627946,0.0,0.0,0.0,0.0,0.0,0.004172,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.1,0.05,hostile_leak,expected_collapse,noncompressible_as_expected,1881,1681,583,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,2,1,"{U08,U20} -> {U17,U22} -> {U08,U20}",0.572322,0.0,0.0,0.0,0.0,0.0,0.009216,0.00135,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.1,0.1,hostile_collapse,expected_collapse,noncompressible_as_expected,1678,1478,185,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.029064,0.029064,0.0,0.0,0.0,0.0,0.002508,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.1,0.1,hostile_collapse,expected_collapse,noncompressible_as_expected,1190,990,354,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.584001,0.0,0.0,0.0,0.0,0.0,0.007589,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.1,0.1,hostile_leak,expected_collapse,noncompressible_as_expected,2408,2208,676,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,6,3,"{U05,U07} -> {U24,U28} -> {U14,U15} | {U03,U23} -> {U23,U32} -> {U05,U23} | {U34,U38} -> {U25,U34} -> {U08,U25}",0.429445,0.0,0.019231,0.0,0.0,0.019231,0.012107,0.002988,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.1,0.15,hostile_collapse,expected_collapse,noncompressible_as_expected,2254,2054,106,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.287509,0.287509,0.0,0.0,0.0,0.0,0.001125,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.1,0.15,hostile_collapse,expected_collapse,noncompressible_as_expected,1436,1236,409,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.507643,0.0,0.0,0.0,0.0,0.0,0.009737,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.1,0.15,hostile_leak,expected_collapse,noncompressible_as_expected,2654,2454,732,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,8,4,"{U27,U34} -> {U04,U34} -> {U21,U34} | {U00,U13} -> {U03,U19} -> {U10,U21} | {U04,U09} -> {U04,U21} -> {U01,U04} | {U10,U24} -> {U03,U24} -> {U21,U24}",0.340278,0.0,0.014706,0.0,0.001592,0.013114,0.013835,0.003549,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.1,0.2,hostile_collapse,expected_collapse,noncompressible_as_expected,2519,2319,21,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.535178,0.535178,0.0,0.0,0.0,0.0,0.000151,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.1,0.2,hostile_collapse,expected_collapse,noncompressible_as_expected,1471,1271,390,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.41764,0.0,0.0,0.0,0.0,0.0,0.011248,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.1,0.2,hostile_leak,expected_collapse,noncompressible_as_expected,2702,2502,742,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,17,8,"{U20,U27} -> {U15,U28} -> {U05,U28} | {U04,U14} -> {U04,U33} -> {U04,U32} | {U33,U39} -> {U03,U39} -> {U08,U39} | {U00,U27} -> {U20,U27} -> {U09,U36} | {U01,U19} -> {U01,U07} -> {U09,U13}",0.296792,0.0,0.02381,0.0,0.0,0.02381,0.018278,0.007385,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.15,0.0,hostile_collapse,expected_collapse,noncompressible_as_expected,523,323,0,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.377544,0.377544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.15,0.0,hostile_collapse,expected_collapse,noncompressible_as_expected,523,323,0,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.377544,0.377544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.15,0.0,hostile_collapse,expected_collapse,noncompressible_as_expected,661,461,77,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.850295,0.0,0.0,0.0,0.0,0.0,0.00197,0.0,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.15,0.05,hostile_collapse,expected_collapse,noncompressible_as_expected,835,635,103,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.746386,0.0,0.0,0.0,0.0,0.0,0.002223,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.15,0.05,hostile_collapse,expected_collapse,noncompressible_as_expected,695,495,129,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.600569,0.0,0.0,0.0,0.0,0.0,0.004305,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.15,0.05,hostile_collapse,expected_collapse,noncompressible_as_expected,1954,1754,586,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.568241,0.0,0.0,0.0,0.0,0.0,0.00906,0.0,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.15,0.1,hostile_collapse,expected_collapse,noncompressible_as_expected,1536,1336,179,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.953316,0.0,0.0,0.0,0.0,0.0,0.002514,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.15,0.1,hostile_collapse,expected_collapse,noncompressible_as_expected,1092,892,302,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.54084,0.0,0.0,0.0,0.0,0.0,0.008333,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.15,0.1,hostile_leak,expected_collapse,noncompressible_as_expected,2501,2301,707,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,6,3,"{U06,U16} -> {U16,U19} -> {U25,U34} | {U16,U19} -> {U25,U34} -> {U15,U24} | {U10,U17} -> {U10,U38} -> {U24,U31}",0.424926,0.0,0.019608,0.0,0.0,0.019608,0.011966,0.002856,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.15,0.15,hostile_collapse,expected_collapse,noncompressible_as_expected,2254,2054,124,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.260242,0.260242,0.0,0.0,0.0,0.0,0.001287,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.15,0.15,hostile_collapse,expected_collapse,noncompressible_as_expected,1487,1287,439,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.520975,0.0,0.0,0.0,0.0,0.0,0.008591,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.15,0.15,hostile_leak,expected_collapse,noncompressible_as_expected,2725,2525,750,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,16,8,"{U20,U24} -> {U08,U20} -> {U09,U19} | {U17,U22} -> {U03,U22} -> {U10,U22} | {U19,U24} -> {U24,U38} -> {U00,U18} | {U10,U22} -> {U03,U07} -> {U02,U39} | {U20,U38} -> {U28,U38} -> {U06,U25}",0.329817,0.0,0.049383,0.0,0.0,0.049383,0.016454,0.006882,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.15,0.2,hostile_collapse,expected_collapse,noncompressible_as_expected,2520,2320,18,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.515019,0.515019,0.0,0.0,0.0,0.0,0.000132,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.15,0.2,hostile_collapse,expected_collapse,noncompressible_as_expected,1448,1248,389,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.414195,0.0,0.0,0.0,0.0,0.0,0.010936,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.15,0.2,hostile_leak,expected_collapse,noncompressible_as_expected,2786,2586,756,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,12,6,"{U21,U26} -> {U06,U39} -> {U12,U27} | {U16,U21} -> {U08,U21} -> {U23,U32} | {U02,U03} -> {U09,U38} -> {U10,U22} | {U32,U36} -> {U25,U36} -> {U30,U36} | {U16,U21} -> {U04,U28} -> {U04,U25}",0.287032,0.0,0.027523,0.0,0.0,0.027523,0.017342,0.005029,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.2,0.0,hostile_collapse,expected_collapse,noncompressible_as_expected,486,286,0,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.288874,0.288874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.2,0.0,hostile_collapse,expected_collapse,noncompressible_as_expected,486,286,0,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.288874,0.288874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.2,0.0,hostile_collapse,expected_collapse,noncompressible_as_expected,668,468,93,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.800968,0.0,0.0,0.0,0.0,0.0,0.00226,0.0,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.2,0.05,hostile_collapse,expected_collapse,noncompressible_as_expected,749,549,85,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.690036,0.0,0.0,0.0,0.0,0.0,0.00232,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.2,0.05,hostile_collapse,expected_collapse,noncompressible_as_expected,641,441,123,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.553817,0.0,0.0,0.0,0.0,0.0,0.004697,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.2,0.05,hostile_leak,expected_collapse,noncompressible_as_expected,2049,1849,600,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,2,1,"{U09,U21} -> {U30,U35} -> {U11,U35}",0.573344,0.0,0.041667,0.0,0.0,0.041667,0.010329,0.001213,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.2,0.1,hostile_collapse,expected_collapse,noncompressible_as_expected,1517,1317,182,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.933217,0.0,0.0,0.0,0.0,0.0,0.003217,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.2,0.1,hostile_collapse,expected_collapse,noncompressible_as_expected,1127,927,336,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.55473,0.0,0.0,0.0,0.0,0.0,0.007605,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.2,0.1,hostile_leak,expected_collapse,noncompressible_as_expected,2568,2368,727,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,6,3,"{U24,U25} -> {U31,U32} -> {U23,U31} | {U10,U23} -> {U01,U10} -> {U10,U34} | {U30,U31} -> {U00,U26} -> {U28,U36}",0.419902,0.0,0.046875,0.0,0.0,0.046875,0.012373,0.002768,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.2,0.15,hostile_collapse,expected_collapse,noncompressible_as_expected,2205,2005,115,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.245824,0.245824,0.0,0.0,0.0,0.0,0.001284,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.2,0.15,hostile_collapse,expected_collapse,noncompressible_as_expected,1445,1245,422,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.512269,0.0,0.0,0.0,0.0,0.0,0.009362,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.2,0.15,hostile_leak,expected_collapse,noncompressible_as_expected,2772,2572,761,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,12,6,"{U18,U31} -> {U08,U18} -> {U00,U09} | {U30,U32} -> {U06,U26} -> {U17,U26} | {U34,U35} -> {U07,U34} -> {U11,U34} | {U17,U32} -> {U33,U39} -> {U03,U25} | {U13,U17} -> {U12,U31} -> {U00,U32}",0.328657,0.0,0.010101,0.0,0.0,0.010101,0.016496,0.005059,0.0
0,7,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.2,0.2,hostile_collapse,expected_collapse,noncompressible_as_expected,2509,2309,24,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.494156,0.494156,0.0,0.0,0.0,0.0,0.000171,0.0,0.0
0,7,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.2,0.2,hostile_collapse,expected_collapse,noncompressible_as_expected,1484,1284,393,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.424179,0.0,0.0,0.0,0.0,0.0,0.011452,0.0,0.0
0,7,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.2,0.2,hostile_leak,expected_collapse,noncompressible_as_expected,2827,2627,758,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,18,9,"{U12,U17} -> {U17,U26} -> {U12,U17} | {U11,U34} -> {U05,U12} -> {U09,U29} | {U06,U17} -> {U12,U17} -> {U17,U26} | {U25,U39} -> {U02,U13} -> {U03,U18} | {U33,U37} -> {U19,U33} -> {U25,U37}",0.280677,0.0,0.012658,0.0,0.0,0.012658,0.018378,0.007417,0.0
1,108,branch,sliding_window_low_threshold,sliding_window,none,0.0,0.0,borderline,failed,overcapture,419,279,22,60;60,1.0,60;60,60,120,1.0,0.0,2;1,2,0.8854415274463007,0.8637992831541219,371,241,120,2,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D}",1.553968,0.553968,1.0,1.0,0.0,1.0,0.556437,0.863309,0.857143
1,108,branch,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.0,borderline,failed,overcapture,419,279,22,60;60,1.0,60;60,60,120,1.0,0.0,2;1,2,0.8854415274463007,0.8637992831541219,371,241,120,2,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D}",1.553968,0.553968,1.0,1.0,0.0,1.0,0.556437,0.863309,0.857143
1,108,branch,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.0,borderline,faithful,within_useful_manifold,420,280,22,60;60,1.0,60;60,60,120,1.0,0.0,2;1,2,0.8833333333333333,0.8607142857142858,371,241,120,2,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D}",1.0,0.0,1.0,1.0,0.0,1.0,0.553509,0.857143,0.857143
1,108,branch,sliding_window_low_threshold,sliding_window,none,0.0,0.05,identity_collapse,degraded,overcapture_degradation;motif_degradation;history_prediction_degradation,482,342,78,44;49,0.733333,44;49,44,93,0.7265625,-0.006771,2;1,2,0.7780082987551867,0.6169590643274854,375,211,128,17,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D} | {B,C,H} -> {B,C} -> {C,D} | {B,E} -> {E,F} -> {D,E,F} | {A,B} -> {B,C,H} -> {B,C}",1.345883,0.345883,0.8125,0.804124,0.030303,0.782197,0.425736,0.633663,0.614286
1,108,branch,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.05,positive_gain,degraded,overcapture_degradation,429,289,30,57;58,0.95,57;58,57,115,1.0,0.05,2;1,2,0.8764568764568764,0.8131487889273357,376,235,115,2,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D}",1.224365,0.224365,1.0,0.952941,0.0,1.0,0.512067,0.771812,0.8
1,108,branch,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.05,negative_gain,degraded,coverage_degradation;motif_degradation;history_prediction_degradation,496,356,59,52;52,0.866667,52;52,52,104,0.8455284552845529,-0.021139,2;1,2,0.8245967741935484,0.6348314606741573,409,226,123,8,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D} | {B,C} -> {C,D} -> {C,D} | {A,B} -> {A,B} -> {B,C} | {B,E} -> {E,F} -> {C,D}",0.820324,0.0,0.755102,0.824742,0.049505,0.705597,0.400528,0.569444,0.614286
1,108,branch,sliding_window_low_threshold,sliding_window,none,0.0,0.1,identity_collapse,failed,overcapture_degradation;motif_loss;history_prediction_failure,572,432,141,27;24,0.4,27;24,24,51,0.4396551724137931,0.039655,1;2,2,0.6381118881118881,0.3680555555555556,365,159,116,31,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C,F} -> {B,C} | {B,C,F} -> {B,C} -> {C,D} | {A,B,F} -> {A,B} -> {B,E}",1.317217,0.317217,0.516667,0.542373,0.0,0.516667,0.279051,0.39726,0.335714
1,108,branch,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.1,positive_gain,degraded,motif_degradation;history_prediction_degradation,455,315,41,53;50,0.833333,53;50,50,103,0.9279279279279279,0.094595,1;2,2,0.8505494505494505,0.7206349206349206,387,227,111,6,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,F} | {B,C} -> {B,E} -> {E,F} | {A,B} -> {B,E} -> {B,C} | {A,B} -> {B,E} -> {B,G}",1.072397,0.072397,0.857143,0.896552,0.011111,0.846032,0.447279,0.634286,0.714286
1,108,branch,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.1,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,609,469,134,27;29,0.45,27;29,27,56,0.40875912408759124,-0.041241,2;1,2,0.7208538587848933,0.3837953091684435,439,180,137,38,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D} | {A,B} -> {A,B} -> {B,C} | {A,B} -> {A,B} -> {B,E} | {E,F} -> {B,C} -> {C,D}",0.746994,0.0,0.430769,0.527132,0.037879,0.39289,0.273169,0.416413,0.314286
1,108,branch,sliding_window_low_threshold,sliding_window,none,0.0,0.15,identity_collapse,failed,overcapture_degradation;motif_loss;history_prediction_failure,780,640,204,10;10,0.166667,10;10,10,20,0.1694915254237288,0.002825,2;1,2,0.45256410256410257,0.1671875,353,107,118,44,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D} | {A,B} -> {B,C} -> {A,B,C} | {B,C,E} -> {B,C} -> {C,D} | {A,B} -> {B,C,F} -> {B,C}",1.456152,0.456152,0.226667,0.350575,0.0,0.226667,0.1721,0.236,0.064286
1,108,branch,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.15,positive_gain,failed,motif_loss;history_prediction_failure,521,381,105,36;33,0.55,36;33,33,69,0.552,0.002,1;2,2,0.7389635316698656,0.49343832020997375,385,188,125,27,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {B,E} | {B,C} -> {B,E} -> {E,F} | {B,D} -> {B,E} -> {E,F}",0.998297,0.0,0.647059,0.651786,0.008772,0.638287,0.329246,0.518672,0.521429
1,108,branch,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.15,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,774,634,199,16;8,0.133333,16;8,8,24,0.13793103448275862,0.004598,1;4,4,0.6266149870801033,0.21608832807570977,485,137,174,56,"{A,B} -> {B,C} -> {C,D} | {B,E} -> {B,E} -> {E,F} | {A,B} -> {A,B} -> {B,C} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {B,C}",0.706684,0.0,0.247525,0.337278,0.034682,0.212843,0.205878,0.352227,0.157143
1,108,branch,sliding_window_low_threshold,sliding_window,none,0.0,0.2,identity_collapse,failed,overcapture;motif_loss;history_prediction_failure,967,827,239,2;0,0.0,2;0,0,2,0.021505376344086023,0.021505,13;0,13,0.3360910031023785,0.06771463119709795,325,56,93,39,"{E,F} -> {A,E,F} -> {E,F} | {A,B} -> {A,B,C} -> {B,C} | {B,E} -> {B,E,F} -> {E,F} | {B,E} -> {E,F} -> {A,E,F} | {B,C} -> {B,C,G} -> {B,C}",1.63101,0.63101,0.166667,0.219626,0.0,0.166667,0.113391,0.135371,0.0
1,108,branch,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.2,identity_collapse,failed,motif_loss;history_prediction_failure,581,441,131,27;22,0.366667,27;22,22,49,0.3798449612403101,0.013178,1;2,2,0.7074010327022375,0.37188208616780044,411,164,129,34,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,E} -> {B,C} | {B,C} -> {B,E} -> {E,F} | {A,B} -> {B,D} -> {B,E}",0.966828,0.0,0.548387,0.610169,0.008065,0.540323,0.269983,0.428571,0.357143
1,108,branch,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.2,undercapture,failed,undercapture;motif_loss;history_prediction_failure,898,758,248,2;6,0.033333,2;6,2,8,0.05194805194805195,0.018615,20;2,20,0.5645879732739421,0.11609498680738786,507,88,154,61,"{B,E} -> {B,E} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {B,C} | {B,C} -> {B,C} -> {C,D} | {A,B} -> {A,B} -> {B,E}",0.672009,0.0,0.189394,0.259434,0.037037,0.152357,0.144947,0.249191,0.0
